club,last_name,first_name,position,base_salary,guaranteed_compensation,year
KC,Quintilla,Jordi,M,100000.0,109525.0,2016
KC,Rubio Kostner,Diego,F,300000.0,333000.0,2016
KC,Salloi,Daniel,F,51500.0,51500.0,2016
KC,Sinovic,Seth,D,105000.0,112666.67,2016
KC,Zusi,Graham,F-M,700000.0,732102.27,2016
LA,Boateng,Emmanuel,F,100000.0,100000.0,2016
LA,Cole,Ashley,D,300000.0,327625.0,2016
LA,de Jong,Nigel,M,500000.0,500000.0,2016
LA,DeLaGarza,AJ,D,225000.0,227500.0,2016
LA,Diop,Clement,GK,62500.0,62500.0,2016
LA,Dos Santos,Giovani,F,2500000.0,4250000.0,2016
LA,Garcia,Rafael,M,75000.0,75000.0,2016
LA,Gerrard,Steven,M,6000000.0,6132500.0,2016
LA,Gordon,Alan,F,170000.0,170000.0,2016
LA,Husidic,Baggio,M,150000.0,150000.0,2016
LA,Jamieson,Bradford,F,63000.0,63000.0,2016
LA,Keane,Robbie,F,3500000.0,3500000.0,2016
LA,Kennedy,Dan,GK,180000.0,195400.0,2016
LA,Larentowicz,Jeff,M,175000.0,175000.0,2016
LA,Lassiter,Ariel,F,51500.0,51500.0,2016
LA,Lletget,Sebastian,M,110000.0,115500.0,2016
LA,Magee,Mike,F-M,250000.0,250000.0,2016
LA,Mendiola,Raul,F,62500.0,62500.0,2016
LA,Ribeiro Da Silva,Leonardo,D,160000.0,165000.0,2016
LA,Rogers,Robbie,D-M,220000.0,228500.0,2016
LA,Romney,David,D,63000.0,63000.0,2016
LA,Rowe,Brian,GK,80000.0,80000.0,2016
LA,Sorto,Oscar,D,63000.0,64875.0,2016
LA,Steres,Daniel,D,62500.0,65086.04,2016
LA,Van Damme,Jelle,D,425000.0,468750.0,2016
LA,Villarreal,Jose,M-F,90000.0,90000.0,2016
LA,Zardes,Gyasi,F,472500.0,472500.0,2016
MTL,Alexander,Eric,M,165000.0,178750.0,2016
MTL,Bekker,Kyle,M,67941.5,94191.5,2016
MTL,Bernier,Patrice,M,95000.0,140000.0,2016
MTL,Bush,Evan,GK,117500.0,117500.0,2016
MTL,Cabrera,Victor,D,250000.0,250000.0,2016
MTL,Camara,Hassoun,D/M,180000.0,180000.0,2016
MTL,Ciman,Laurent,D,630000.0,661666.67,2016
MTL,Crepeau,Maxime,GK,52500.0,52500.0,2016
MTL,Donadel,Marco,M,350000.0,386666.67,2016
MTL,Drogba,Didier,F,1666667.0,2166667.0,2016
MTL,Fisher,Kyle,D,65000.0,73375.0,2016
MTL,Gagnon-Lapare,Jeremy,M,51500.0,51500.0,2016
MTL,Jackson-Hamel,Anthony,F,63000.0,63000.0,2016
MTL,Kronberg,Eric,GK,145200.0,145200.0,2016
MTL,Lefevre,Wandrille,D,63000.0,63000.0,2016
MTL,Mallace,Calum,M,100000.0,116250.0,2016
MTL,Oduro,Dominic,F,235000.0,235000.0,2016
MTL,Ontivero,Lucas,M-F,380000.0,440000.0,2016
MTL,Oyongo,Ambroise,D,100000.0,100000.0,2016
MTL,Piatti,Ignacio,M,425000.0,425000.0,2016
MTL,Porter,Cameron,F,62500.0,69750.0,2016
MTL,Romero,Andres,M-F,110000.0,110000.0,2016
MTL,Salazar,Michael,F,51492.0,51492.0,2016
MTL,Shipp,Harrison,M,104500.0,129500.0,2016
MTL,Tissot,Maxim,M,63000.0,63000.0,2016
MTL,Toia,Donny,D,67500.0,67500.0,2016
MTL,Venegas,Johan,M,200000.0,212500.0,2016
MTL,Williams,Romario,F,75000.0,97000.0,2016
NE,Agudelo,Juan,F,425000.0,452500.0,2016
NE,Barnes,Darrius,D,110000.0,116666.67,2016
NE,Bunbury,Teal,F,205000.0,250000.0,2016
NE,Caldwell,Scott,M,100000.0,110000.0,2016
NE,Cande,Mamadu,D,75000.0,82287.5,2016
NE,Davies,Charlie,F,108937.5,113315.63,2016
NE,Fagundez,Diego,F,145000.0,165000.0,2016
NE,Farrell,Andrew,D,148500.0,229500.0,2016
NE,Gamble,Michael,F,51500.04,51500.04,2016
NE,Goncalves,Jose,D,450000.0,479375.0,2016
NE,Herivaux,Zachary,M,62500.0,62500.0,2016
NE,Hollinger,Femi,F,51500.04,51500.04,2016
NE,Kamara,Kei,F,1000000.0,1000000.0,2016
NE,Knighton,Brad,GK,86105.25,86105.25,2016
NE,Kobayashi,Daigo,M,120000.0,132000.0,2016
NE,Koffie,Gershon,M,250000.0,261000.0,2016
NE,Kouassi,Xavier,M,840000.0,890541.75,2016
NE,McCrary,Jordan,D,62500.0,62500.0,2016
NE,Neumann,Steve,M-F,62500.0,62500.0,2016
NE,Nguyen,Lee,M,500000.0,500000.0,2016
NE,Rowe,Kelyn,M,160000.0,241000.0,2016
NE,Shuttleworth,Robert,GK,137500.0,154375.0,2016
NE,Smith,Donnie,M,63000.0,63000.0,2016
NE,Tierney,Chris,D-M,125000.0,133333.33,2016
NE,Turner,Matt,GK,51500.04,51500.04,2016
NE,Watson,Je-Vaughn,D,110004.0,115837.33,2016
NE,Woodberry,London,D,63000.0,63000.0,2016
NYCFC,Allen,RJ,D,63000.0,63000.0,2016
NYCFC,Ballouchy,Mehdi,M,71662.5,86662.5,2016
NYCFC,Brandt,Connor,M-D,53472.0,53472.0,2016
NYCFC,Bravo,Federico,D-M,110000.0,110000.0,2016
NYCFC,Brillant,Frederic,D,260000.0,299666.67,2016
NYCFC,Diskerud,Mix,M,761250.0,761250.0,2016
NYCFC,Gomez,Shannon,D,51500.04,51500.04,2016
NYCFC,Harrison,Jack,M,125000.0,160500.0,2016
NYCFC,Hernandez,Jason,D,200000.0,210000.0,2016
NYCFC,Iraola,Andoni,D,200004.0,200004.0,2016
NYCFC,Johansen,Eirik,GK,62500.0,62500.0,2016
NYCFC,Lampard,Frank,M,6000000.0,6000000.0,2016
NYCFC,Lopez,Mikey,M,51500.0,51500.0,2016
NYCFC,Martinez,Diego,D,135000.0,135000.0,2016
NYCFC,Matarrita,Ronald,D,150000.0,175000.0,2016
NYCFC,McNamara,Thomas,M,73500.0,85000.0,2016
NYCFC,Mena,Jefferson,D,220000.0,231400.0,2016
NYCFC,Mendoza,Stiven,F,207276.0,207276.0,2016
NYCFC,Mullins,Patrick,F,96250.0,126250.0,2016
NYCFC,Pirlo,Andrea,M,5600000.0,5915690.0,2016
NYCFC,Poku,Kwadwo,M,67500.0,70722.42,2016
NYCFC,Rawls,Andre,GK,62508.0,62508.0,2016
NYCFC,Saunders,Josh,GK,150000.0,150000.0,2016
NYCFC,Shelton,Khiry,F,77000.0,94500.0,2016
NYCFC,Taylor,Tony,F,82500.0,91875.0,2016
NYCFC,Villa,David,F,5610000.0,5610000.0,2016
NYCFC,White,Ethan,D,62500.0,62500.0,2016
NYRB,Abang,Anatole,F,62500.0,62500.0,2016
NYRB,Adams,Tyler,M,65000.0,81041.67,2016
NYRB,Allen,Brandon,F,62500.0,62500.0,2016
NYRB,Baah,Gideon,D,230000.0,278000.0,2016
NYRB,Bilyeu,Justin,D,51500.0,51500.0,2016
NYRB,Collin,Aurelien,D,500000.0,525000.0,2016
NYRB,Davis,Sean,M,90000.0,107500.0,2016
NYRB,Duvall,Chris,D,63000.0,63000.0,2016
NYRB,Etienne,Derrick,M,51500.0,56500.0,2016
NYRB,Grella,Mike,F,155000.0,155000.0,2016
NYRB,Kljestan,Sacha,M,550000.0,687500.0,2016
NYRB,Lade,Connor,D,62500.0,65312.5,2016
NYRB,Lawrence,Kemar,D,100000.0,196000.0,2016
NYRB,Martins,Felipe,M,250000.0,280000.0,2016
NYRB,McCarty,Dax,M,400000.0,500000.0,2016
NYRB,Meara,Ryan,GK,75246.15,76496.15,2016
NYRB,Muyl,Alex,F,62500.0,66500.0,2016
NYRB,Ouimette,Karl,D,63000.0,63000.0,2016
NYRB,Perrinelle,Damien,D,140000.0,140000.0,2016
NYRB,Reynish,Kyle,GK,62500.0,62500.0,2016
NYRB,Robles,Luis,GK,265000.0,267500.0,2016
NYRB,Sam,Lloyd,M,230000.0,240000.0,2016
NYRB,Veron,Gonzalo,M-F,500000.0,500000.0,2016
NYRB,Wright-Phillips,Shaun,M,100000.0,107500.0,2016
NYRB,Wright-Phillips,Bradley,F,650000.0,710000.0,2016
NYRB,Zizzo,Sal,D-M,105000.0,105000.0,2016
NYRB,Zubar,Ronald,D,240000.0,320000.0,2016
ORL,Alston,Kevin,D,130000.0,130000.0,2016
ORL,Baptista,Julio,M-F,90000.0,90000.0,2016
ORL,Barry,Hadji,M/F,62500.0,62500.0,2016
ORL,Bendik,Joe,GK,140000.0,147666.67,2016
ORL,Boden,Luke,D,82500.0,82500.0,2016
ORL,Carrasco,Servando,M,95000.0,99625.0,2016
ORL,Ceren,Darwin,M,150000.0,174375.0,2016
ORL,Donovan,Conor,D,90000.0,118000.0,2016
ORL,Edwards,Earl,GK,52500.0,52500.0,2016
ORL,Garcia,Devron,M-D,62500.0,70937.5,2016
ORL,Heath,Harrison,M,63000.0,63000.0,2016
ORL,Higuita,Cristian,M,80000.0,80000.0,2016
ORL,Hines,Sebastian,D,150000.0,151250.0,2016
ORL,Kaka,,M,6660000.0,7167500.0,2016
ORL,Larin,Cyle,F,135000.0,177000.0,2016
ORL,Laryea,Richmond,M,125000.0,154000.0,2016
ORL,Mateos,David,D,420000.0,453333.33,2016
ORL,Molino,Kevin,M,110000.0,121400.0,2016
ORL,Nocerino,Antonio,M,600000.0,650000.0,2016
ORL,Ramos,Rafael,D,96000.0,96000.0,2016
ORL,Redding,Tommy,D,95000.0,102500.0,2016
ORL,Ribeiro,Pedro,M-F,63000.0,63000.0,2016
ORL,Rivas,Carlos,M,80000.0,80000.0,2016
ORL,Rochez,Bryan,F,180000.0,259500.0,2016
ORL,Shea,Brek,M-D,550000.0,595000.0,2016
ORL,Stajduhar,Mason,GK,51500.0,51500.0,2016
ORL,Turner,Tyler,D,63000.0,63000.0,2016
ORL,Winter,Adrian,M,180000.0,198333.33,2016
PHI,Alberg,Roland,M,328000.0,377250.0,2016
PHI,Alves Macedo,Fabinho,D,142000.0,142000.0,2016
PHI,Ayuk,Eric,M,62500.0,62500.0,2016
PHI,Barnetta,Tranquillo,M,650000.0,687500.0,2016
PHI,Blake,Andre,GK,100000.0,138000.0,2016
PHI,Carroll,Brian,M,120000.0,120000.0,2016
PHI,Conceicao,Anderson,D,150000.0,165833.33,2016
PHI,Creavalle,Warren,M,118000.0,125666.67,2016
PHI,Edu,Maurice,M,725000.0,793750.0,2016
PHI,Fernandes,Leo,M,63000.0,63000.0,2016
PHI,Gaddis,Raymon,D,150000.0,152500.0,2016
PHI,Herbers,Fabian,M-F,100000.0,125500.0,2016
PHI,Ilsinho,,M,430000.0,478333.33,2016
PHI,Jones,Matt,GK,75000.0,80625.0,2016
PHI,Lahoud,Michael,M,110000.0,115637.5,2016
PHI,Le Toux,Sebastien,F-M,300000.0,310228.13,2016
PHI,Marquez,Richard,D,63000.0,63000.0,2016
PHI,McCarthy,John,GK,79000.0,85250.0,2016
PHI,Missimo,Cole,M,51500.0,51500.0,2016
PHI,Nogueira,Vincent,M,400000.0,400000.0,2016
PHI,Pontius,Chris,M-F,380000.0,411000.0,2016
PHI,Restrepo,Walter,M,125000.0,139500.0,2016
PHI,Rosenberry,Keegan,D,62500.0,63750.0,2016
PHI,Sapong,CJ,F,225000.0,225000.0,2016
PHI,Tribbett,Ken,D,51500.0,51500.0,2016
PHI,Washington,Taylor,D,51500.0,51500.0,2016
PHI,Yaro,Joshua,D,130000.0,194000.0,2016
POOL,Mitchell,Trey,GK,62500.0,62500.0,2016
POR,Adi,Fanendo,F,640000.0,712500.0,2016
POR,Asprilla,Dairon,M-F,76000.0,76000.0,2016
POR,Barmby,Jack,M-D,72000.0,73800.0,2016
POR,Besler,Nick,M,62500.0,62500.0,2016
POR,Borchers,Nat,D,245000.0,255000.0,2016
POR,Brett,Neco,M,51504.0,51504.0,2016
POR,Chara,Diego,M,150000.0,172000.0,2016
POR,Gleeson,Jake,GK,91556.0,96722.67,2016
POR,Grabavoy,Ned,M,150000.0,150000.0,2016
POR,Hamilton,Wade,GK,51504.0,51504.0,2016
POR,Jewsbury,Jack,D-M,140000.0,147000.0,2016
POR,Klute,Chris,D,86625.0,91924.63,2016
POR,Kwarasey,Adam,GK,335000.0,335000.0,2016
POR,Manning,Anthony,D,52500.0,52500.0,2016
POR,Mattocks,Darren,F,215000.0,231666.67,2016
POR,McInerney,Jack,F,270000.0,270000.0,2016
POR,Melano,Lucas,F,760000.0,760000.0,2016
POR,Nagbe,Darlington,M/F,500000.0,500000.0,2016
POR,Okugo,Amobi,D-M,300000.0,325000.0,2016
POR,Peay,Taylor,D,53472.0,53472.0,2016
POR,Polk,Ben,F,62500.0,68750.0,2016
POR,Powell,Alvas,D,95000.0,103700.0,2016
POR,Ridgewell,Liam,D,1100000.0,1250000.0,2016
POR,Taylor,Jermaine,D,150000.0,150000.0,2016
POR,Thoma,Andy,D-M,62500.0,64000.0,2016
POR,Valentin,Zarek,D,90000.0,90000.0,2016
POR,Valeri,Diego,M,600000.0,550000.0,2016
POR,Zemanski,Ben,M,85000.0,89000.0,2016
RSL,Acosta,Danilo,D/M,62500.0,62500.0,2016
RSL,Allen,Jordan,M,100000.0,110000.0,2016
RSL,Attinella,Jeff,GK,90000.0,95083.33,2016
RSL,Beckerman,Kyle,M,675000.0,750000.0,2016
RSL,Beltran,Anthony,D,210000.0,220950.0,2016
RSL,Fernandez,Eduardo,GK,63000.0,63000.0,2016
RSL,Garcia,Olmes,F,160000.0,160000.0,2016
RSL,Glad,Justen,D,100000.0,111000.0,2016
RSL,Holness,Omar,F,100000.0,123500.0,2016
RSL,Kavita,Phanuel,D,51500.0,51500.0,2016
RSL,Martinez,Juan Manuel,F,1060000.0,1458666.67,2016
RSL,Maund,Aaron,D,85000.0,88449.5,2016
RSL,Morales,Javier,M,590000.0,590000.0,2016
RSL,Movsisyan,Yura,F,200000.0,200000.0,2016
RSL,Mulholland,Luke,M,93500.0,94750.0,2016
RSL,Okwuonu,Boyd,D,66000.0,86000.0,2016
RSL,Olave,Jamison,D,215000.0,215000.0,2016
RSL,Phillips,Demar,D,127500.0,135333.33,2016
RSL,Plata,Joao,F,175000.0,175000.0,2016
RSL,Rimando,Nick,GK,400000.0,420000.0,2016
RSL,Sandoval,Devon,F,67500.0,67500.0,2016
RSL,Saucedo,Sebastian,M,62500.0,73000.0,2016
RSL,Stertzer,John,M,66000.0,75166.67,2016
RSL,Sunday,Stephen,M,220000.0,233000.0,2016
RSL,Welshman,Emery,F,62500.0,62500.0,2016
RSL,Wingert,Chris,D,235000.0,235000.0,2016
SEA,Alfaro,Tony,D,51500.0,51500.0,2016
SEA,Alonso,Osvaldo,M,900000.0,941667.0,2016
SEA,Anderson,Oalex,F,51504.0,51504.0,2016
SEA,Craven,Andy,F,62508.0,62508.0,2016
SEA,Dempsey,Clint,F,3913008.0,4605941.5,2016
SEA,Evans,Brad,M-D,276665.0,302666.25,2016
SEA,Farfan,Michael,M,80000.0,80000.0,2016
SEA,Fisher,Oniel,M-D,62500.0,62500.0,2016
SEA,Frei,Stefan,GK,200000.0,206250.0,2016
SEA,Friberg,Erik,M,240000.0,262500.0,2016
SEA,Gomez,Herculez,F,312000.0,333000.0,2016
SEA,Ivanschitz,Andreas,M,250000.0,271250.0,2016
SEA,Jones,Darwin,F,62500.0,68750.0,2016
SEA,Jones,Joevin,D,70000.0,76166.67,2016
SEA,Kovar,Aaron,M,63000.0,63200.0,2016
SEA,Lowe,Damion,D,66412.5,77412.5,2016
SEA,Lyon,Charlie,GK,52500.0,52500.0,2016
SEA,Mansaray,Victor,F,62500.0,66000.0,2016
SEA,Marshall,Chad,D,325000.0,341666.67,2016
SEA,Mears,Tyrone,D,175000.0,184000.0,2016
SEA,Miller,Tyler,GK,62508.0,62508.0,2016
SEA,Morris,Jordan,F,178000.0,190500.0,2016
SEA,Ockford,Jimmy,D,63000.0,63000.0,2016
SEA,Remick,Dylan,D,63000.0,63000.0,2016
SEA,Roldan,Cristian,M,95000.0,117000.0,2016
SEA,Scott,Zach,D,62500.0,62500.0,2016
SEA,Sturgis,Nathan,M,62508.0,62508.0,2016
SEA,Torres,Roman,D,416000.0,491812.5,2016
SEA,Valdez,Nelson,F,1200000.0,1455000.0,2016
SJ,Alashe,Fatai,M,74250.0,90500.0,2016
SJ,Amarikwa,Quincy,F,247000.0,260666.67,2016
SJ,Barrera,Leandro,M,75000.0,75000.0,2016
SJ,Barrett,Chad,F,90000.0,95500.0,2016
SJ,Bernardez,Victor,D,210000.0,251600.0,2016
SJ,Bingham,David,GK,145000.0,152750.0,2016
SJ,Cato,Cordell,M-D,112500.0,114166.67,2016
SJ,Colvey,Kip,D,51499.92,51499.92,2016
SJ,Dawkins,Simon,M,800000.0,800000.0,2016
SJ,Emeghara,Innocent,F,988000.0,1300000.0,2016
SJ,Francis,Shaun,D,95000.0,103333.33,2016
SJ,Godoy,Anibal,M,216000.0,242250.0,2016
SJ,Goodson,Clarence,D,315000.0,342000.0,2016
SJ,Imperiale,Andres,D,85000.0,87500.0,2016
SJ,Jahn,Adam,F,67500.0,67500.0,2016
SJ,Lenhart,Steven,F,170000.0,179083.33,2016
SJ,Meredith,Bryan,GK,63000.0,63000.0,2016
SJ,Pelosi,Marc,M,72000.0,84500.0,2016
SJ,Perez Garcia,Matias,M,250000.0,250000.0,2016
SJ,Quintero,Alberto,M,169992.0,190717.0,2016
SJ,Salinas,Shea,M,163125.0,166458.33,2016
SJ,Sarkodie,Kofi,D,62500.0,62500.0,2016
SJ,Sherrod,Mark,F,63000.0,63000.0,2016
SJ,Silva,Matheus,M,52500.0,52500.0,2016
SJ,Stewart,Jordan,D-M,100000.0,100000.0,2016
SJ,Tarbell,Andrew,GK,70000.0,84000.0,2016
SJ,Thompson,Tommy,M,150000.0,155000.0,2016
SJ,Wondolowski,Chris,F,650000.0,700000.0,2016
SJ,Wynne,Marvell,D,213750.0,224375.0,2016
TOR,Altidore,Jozy,F,4825000.0,4825000.0,2016
TOR,Babouli,Mo,F,51500.0,51500.0,2016
TOR,Beitashour,Steven,D,230000.0,244000.0,2016
TOR,Bloom,Mark,D,94500.0,101848.89,2016
TOR,Bono,Alex,GK,65000.0,85200.0,2016
TOR,Bradley,Michael,M,6000000.0,6500000.0,2016
TOR,Chapman,Jay,M,75000.0,93500.0,2016
TOR,Cheyrou,Benoit,M,250000.0,259333.33,2016
TOR,Delgado,Marco,M,100000.0,102500.0,2016
TOR,Endoh,Tsubasa,F,51500.0,51500.0,2016
TOR,Giovinco,Sebastian,F,5600000.0,7115555.67,2016
TOR,Hagglund,Nick,D,63000.0,63000.0,2016
TOR,Hamilton,Jordan,F,66150.0,78650.0,2016
TOR,Irwin,Clint,GK,95000.0,107000.0,2016
TOR,Johnson,Will,M,375000.0,395333.33,2016
TOR,Lovitz,Daniel,M,63000.0,63000.0,2016
TOR,Mannella,Chris,M,63000.0,63000.0,2016
TOR,Moor,Drew,D,235000.0,250000.0,2016
TOR,Morgan,Ashtone,D,120000.0,132000.0,2016
TOR,Morrow,Justin,D,200000.0,216666.67,2016
TOR,Osorio,Jonathan,M,166750.0,174570.68,2016
TOR,Perquis,Damien,D,378000.0,427500.0,2016
TOR,Roberts,Quillan,GK,63000.0,63000.0,2016
TOR,Simonin,Clement,D,63000.0,63000.0,2016
TOR,Williams,Josh,D,131250.0,131250.0,2016
TOR,Zavaleta,Eriq,F,110000.0,140600.0,2016
VAN,Adekugbe,Samuel,D,70000.0,75000.0,2016
VAN,Aird,Fraser,D-M,51500.0,58625.0,2016
VAN,Bolanos,Christian,M,250000.0,253500.0,2016
VAN,Bustos,Marco,M,62500.0,67350.0,2016
VAN,Carducci,Marco,GK,63000.0,63000.0,2016
VAN,Dean,Christian,D,110000.0,191000.0,2016
VAN,Flores,Deybi,M,62500.0,68385.0,2016
VAN,Froese,Kianz,M,66000.0,70500.0,2016
VAN,Harvey,Jordan,D,165000.0,165000.0,2016
VAN,Hurtado,Erik,F/M,86091.5,121091.5,2016
VAN,Jacobson,Andrew,M,62500.08,87500.08,2016
VAN,Kah,Pa Modou,D,97000.0,101850.0,2016
VAN,Kudo,Masato,F,310000.0,314000.0,2016
VAN,Laba,Matias,M,560000.0,720500.0,2016
VAN,Manneh,Kekuta,M-F,127500.0,157000.0,2016
VAN,McKendry,Ben,M,52500.0,52500.0,2016
VAN,Mezquida,Nicolas,M-F,88000.0,88000.0,2016
VAN,Morales,Pedro,M,1232500.0,1258900.0,2016
VAN,Ousted,David,GK,360000.0,378933.33,2016
VAN,Parker,Tim,D,66000.0,84750.0,2016
VAN,Perez,Blas,F,215000.0,215000.0,2016
VAN,Rivero,Octavio,F,890850.0,890850.0,2016
VAN,Seiler,Cole,D,51500.0,51500.0,2016
VAN,Smith,Jordan,D,115000.0,122743.0,2016
VAN,Techera,Cristian,M,320000.0,345000.0,2016
VAN,Teibert,Russell,M,115000.0,182500.0,2016
VAN,Tornaghi,Paolo,GK,62500.0,62500.0,2016
VAN,Waston,Kendall,D,300000.0,318125.0,2016
,Gargan,Dan,D,145000.0,145000.0,2016
,Martinez,Cristian,M,62508.0,67008.0,2016
,Moore,Luke,F,115000.0,137500.0,2016
,Nyassi,Sanna,M,135000.0,141250.0,2016
,Ovalle,Adolfo,M,63000.0,73500.0,2016
,Tshuma,Schillo,F,81999.96,119999.96,2016
ATL,Almiron,Miguel,M,1912500.0,2297000.0,2017
ATL,Ambrose,Mikey,D,65625.0,65625.0,2017
ATL,Asad,Yamil,M,150000.0,150000.0,2017
ATL,Bloom,Mark,D,99225.0,106573.89,2017
ATL,Carleton,Andrew,F,65000.0,77400.0,2017
ATL,Carmona,Carlos,M,675000.0,725000.0,2017
ATL,Garza,Greg,D,150000.0,150000.0,2017
ATL,Gonzalez Pirez,Leandro,D,250008.0,285008.0,2017
ATL,Goslin,Chris,M,70000.0,74000.0,2017
ATL,Gressel,Julian,M,75000.0,93750.0,2017
ATL,Heath,Harrison,M,66150.0,66150.0,2017
ATL,Jones,Kenwyne,F,390000.0,413333.33,2017
ATL,Kann,Alec,GK,77004.0,77004.0,2017
ATL,Kratz,Kevin,M,150000.0,164250.0,2017
ATL,Larentowicz,Jeff,M,175008.0,175008.0,2017
ATL,Loyd,Zach,D,85008.0,85008.0,2017
ATL,Martinez,Josef,F,924000.0,1041310.0,2017
ATL,McCann,Chris,M,540000.0,568000.0,2017
ATL,Mears,Tyrone,D,183756.0,183756.0,2017
ATL,Oblitey Otoo,Jeffrey,M-F,53000.0,53000.0,2017
ATL,Parkhurst,Michael,D,325008.0,325008.0,2017
ATL,Peterson,Jacob,F,165300.0,165300.0,2017
ATL,Reynish,Kyle,GK,65004.0,65004.0,2017
ATL,Robinson,Miles,D,125000.04,195000.04,2017
ATL,Rochez,Bryan,F,200000.0,279500.0,2017
ATL,Tambakis,Alexander,GK,65004.0,65004.0,2017
ATL,Vazquez,Brandon,F,100008.0,120008.0,2017
ATL,Villalba,Hector,F,663000.0,770750.0,2017
ATL,Walkes,Anton,D,53004.0,53004.0,2017
ATL,Wheeler-Omiunu,Andrew,M,53004.0,53004.0,2017
ATL,Williams,Romario,F,65000.0,65000.0,2017
CHI,Accam,David,F-M,750000.0,820937.5,2017
CHI,Alvarez,Arturo,M,135000.0,142500.0,2017
CHI,Arshakyan,David,F,156000.0,178850.0,2017
CHI,Bronico,Brandt,M,65004.0,65004.0,2017
CHI,Calistri,Joey,M,54075.0,54075.0,2017
CHI,Campbell,Jonathan,D,101750.0,109875.0,2017
CHI,Cleveland,Stefan,GK,53004.0,53004.0,2017
CHI,Conner,Drew,M,65625.0,65625.0,2017
CHI,De Leeuw,Michael,F,500000.0,564212.5,2017
CHI,Dekovic,Matej,D,65004.0,65004.0,2017
CHI,Doody,Patrick,D,65000.0,65000.0,2017
CHI,Fernandez,Collin,M,85000.0,87000.0,2017
CHI,Goossens,John,M,230000.0,233333.33,2017
CHI,Harrington,Michael,D,135000.0,135000.0,2017
CHI,Johnson,Daniel,M,65004.0,65004.0,2017
CHI,Juninho,,M,700008.0,716674.67,2017
CHI,Kappelhof,Johan,D,530000.0,570000.0,2017
CHI,Lampson,Matt,GK,76000.0,81375.0,2017
CHI,McCarty,Dax,M,400000.0,500000.0,2017
CHI,Meira,Joao,D-M,150000.0,165000.0,2017
CHI,Mihailovic,Djordje,M,80000.04,80000.04,2017
CHI,Nikolic,Nemanja,F,1700000.04,1906333.37,2017
CHI,Polster,Matt,M,99900.0,114900.0,2017
CHI,Rodrigo Bava,Jorge,GK,240000.0,267133.34,2017
CHI,Schweinsteiger,Bastian,M,5400000.0,5400000.0,2017
CHI,Solignac,Luis,F,274999.92,328312.42,2017
CHI,Vincent,Brandon,D,96250.0,118125.0,2017
CLB,Abu,Mohammed,M,165000.0,171250.0,2017
CLB,Abubakar,"Alhassan ""Lalas""",D,65000.04,72500.04,2017
CLB,Afful,Harrison,D,280000.0,296666.67,2017
CLB,Crognale,Alex,D,84996.0,84996.0,2017
CLB,De Lima Junior,Artur,M,80004.0,99879.0,2017
CLB,Duka,Dilly,M,175000.0,175000.0,2017
CLB,Finlay,Ethan,M,290000.0,290000.0,2017
CLB,Francis,Waylon,D,227500.0,251875.0,2017
CLB,Hansen,Nikolaj,F,65000.04,72500.04,2017
CLB,Higuain,Federico,M,1050000.0,1050000.0,2017
CLB,Hollingsworth,Marshall,M,54075.0,54075.0,2017
CLB,Jahn,Adam,F,92500.0,92500.0,2017
CLB,Jimenez,Hector,M,150000.0,150000.0,2017
CLB,Kamara,Ola,F,450000.0,482500.0,2017
CLB,Ketterer,Logan,GK,53004.0,53004.0,2017
CLB,Maloney,Connor,D,53004.0,53004.0,2017
CLB,Manneh,Kekuta,M-F,138875.0,168375.0,2017
CLB,Martinez,Cristian,M,65633.4,70133.4,2017
CLB,Mensah,Jonathan,D,750000.0,844000.0,2017
CLB,Meram,Justin,M,300000.0,328750.0,2017
CLB,Naess,Nicolai,D,235000.0,242500.0,2017
CLB,Obinwa,Abuchi,M,65004.0,65004.0,2017
CLB,Raitala,Jukka,D,125004.0,161670.67,2017
CLB,Saravia,Rodrigo,M,65625.0,65625.0,2017
CLB,Sauro,Gaston,D,585000.0,601312.5,2017
CLB,Steffen,Zack,GK,105000.0,105000.0,2017
CLB,Stuver,Brad,GK,80004.0,80004.0,2017
CLB,Swanson,Ben,M,85000.0,105416.67,2017
CLB,Trapp,Wil,M,300000.0,350000.0,2017
CLB,Williams,Josh,D,110004.0,110004.0,2017
COL,Adjei-Boateng,Bismark,M,300000.0,341246.0,2017
COL,Azira,Michael,M,110000.0,116625.0,2017
COL,Badji,Dominique,F,65000.0,65000.0,2017
COL,Berner,John,GK,66150.0,66150.0,2017
COL,Burling,Bobby,D,120000.0,126000.0,2017
COL,Calvert,Caleb,F,100000.0,107500.0,2017
COL,Castillo,Dennis,D,54075.0,54075.0,2017
COL,Da Fonte,Mike,D,65004.0,65004.0,2017
COL,Doyle,Kevin,F,1000000.0,1045000.0,2017
COL,Ford,Kortne,D,69996.0,76996.0,2017
COL,Gashi,Shkelzen,F,1575000.0,1668750.0,2017
COL,Gatt,Joshua,M,175008.0,193508.0,2017
COL,Gordon,Alan,F,180000.0,180000.0,2017
COL,Hairston,Marlon,D-M,110004.0,110004.0,2017
COL,Hamilton,Sam,M,65004.0,65004.0,2017
COL,Howard,Tim,GK,2000000.0,2475000.0,2017
COL,MacMath,Zac,GK,150000.0,150000.0,2017
COL,Miller,Eric,D,75553.75,86553.75,2017
COL,Perez,Ricardo,M,53004.0,54254.0,2017
COL,Powers,Dillon,M,295000.0,325000.0,2017
COL,Ramirez,Juan Edgardo,M,100000.0,100000.0,2017
COL,Saeid,Mohammed,M,160000.0,170000.0,2017
